id_persona,area,sexo,jefe_hogar,estado_civil,etnia,educacion,exp_potencial,salario,contrato,cotiza_pension
720401512,05,2,2,3,6,10,35,,2,2
720401811,05,1,1,3,6,10,33,5e+06,1,1
720401812,05,2,2,3,6,10,13,1900000,1,1
720401911,05,2,1,4,6,10,29,3200000,1,1
720401912,05,2,3,6,6,10,6,3e+06,2,1
720402011,05,1,1,2,6,5,47,1e+06,1,1
720402111,05,1,1,2,6,5,31,1200000,2,2
720402211,05,2,1,1,6,4,31,1500000,1,2
720402212,05,1,2,1,6,5,20,1300000,2,2
720402213,05,2,3,6,6,5,7,2900000,1,1
720402311,05,2,1,6,6,5,20,1117140,1,1
720402312,05,1,3,6,6,5,3,1e+06,1,1
720402313,05,1,6,3,6,5,29,1e+06,1,1
720402411,05,1,1,6,6,5,28,2e+06,2,2
720402611,05,1,1,4,6,5,48,1800000,2,2
720593514,05,1,3,6,6,5,20,1e+06,1,1
720593711,05,2,1,2,6,4,41,130000,2,2
720593712,05,1,2,2,6,3,45,1200000,1,2
720593713,05,1,3,6,6,5,6,8e+05,2,2
720593715,05,1,7,1,6,4,6,1250000,1,1
720593811,05,1,1,4,6,4,43,1600000,1,2
720593911,05,1,1,2,6,3,21,1200000,1,2
720593912,05,2,2,2,6,5,16,660000,1,2
720594011,05,2,1,4,6,5,33,1e+06,1,2
720594111,05,2,1,2,6,3,43,,2,2
720594112,05,1,2,2,6,4,36,8e+05,2,1
720594113,05,1,3,6,6,5,12,1e+06,1,1
720594211,05,1,1,2,6,8,25,1e+06,1,1
720594212,05,2,2,2,6,5,27,1e+06,1,1
720594311,05,2,1,4,6,5,21,6e+05,2,2
720594411,05,2,1,6,6,4,55,30000,2,2
720594412,05,1,3,4,6,5,26,5e+05,2,2
720594512,05,1,3,4,6,5,20,3422000,1,1
720594611,05,2,1,2,6,8,32,5e+06,1,1
720594612,05,1,2,2,6,4,27,1482000,1,1
720594711,05,1,1,2,6,5,19,1500000,2,2
720594712,05,2,2,2,6,5,13,,2,2
720594811,05,1,1,1,6,5,21,1e+06,1,1
720594812,05,2,2,1,6,10,22,3e+06,2,1
720595111,05,1,1,3,6,5,42,840000,2,1
720595112,05,2,2,3,6,5,24,840000,2,2
720595311,05,1,1,3,6,5,53,120000,2,2
720595313,05,1,3,6,6,5,17,4e+05,2,2
720595411,05,1,1,6,6,10,22,3500000,1,1
7205955111,05,1,8,6,6,5,23,1e+06,1,1
720595513,05,1,7,2,5,3,54,1e+06,1,2
720595514,05,1,8,6,5,5,12,1e+06,1,1
720595517,05,2,3,6,5,4,41,360000,1,2
720595518,05,1,8,6,6,4,14,1e+06,1,2
720595519,05,2,8,6,6,4,20,1e+06,1,1
720595611,05,1,1,4,6,5,45,1200000,2,2
720595811,05,1,1,3,6,4,58,6e+05,2,2
720595813,05,1,3,6,6,5,27,9e+05,1,2
720596111,05,1,1,2,6,3,35,1300000,1,1
720596112,05,2,2,2,6,4,38,2e+05,1,2
720596212,05,1,2,1,6,5,25,5e+05,2,2
720596311,05,1,1,2,6,1,35,360000,2,2
720596411,05,2,1,6,6,4,15,2e+05,1,2
720596512,05,1,3,6,6,5,28,8e+05,2,2
720596711,05,1,1,2,6,9,11,1500000,1,1
720596712,05,2,2,2,6,5,17,1e+06,1,1
720596811,05,2,1,6,6,11,11,3100000,1,1
720596912,05,2,2,3,6,9,40,2300000,1,1
720596913,05,1,3,6,6,10,11,3e+06,1,1
720597211,05,1,1,3,6,9,21,6e+06,1,2
720597212,05,2,2,3,6,8,22,3e+06,2,1
720597311,05,1,1,3,6,5,37,1500000,1,1
720597312,05,2,2,3,6,9,34,2e+06,1,1
720597412,05,1,3,6,6,3,22,6e+05,2,2
720597511,05,2,1,4,6,5,39,1700000,1,1
720597512,05,2,3,1,6,9,8,1650000,1,1
720597513,05,1,7,1,6,9,8,2500000,2,1
720597711,05,1,1,2,6,5,26,1e+06,1,1
720597812,05,1,2,1,6,11,9,2500000,1,1
720597911,05,2,1,2,6,8,9,1e+06,1,1
720598012,05,1,2,2,6,3,22,960000,1,2
720598111,05,2,1,5,6,4,42,1e+06,1,2
720598313,05,2,3,6,6,9,7,1e+06,1,1
720598411,05,2,1,6,6,11,16,5700000,1,1
720598611,05,2,1,4,5,5,25,1200000,1,1
720598613,05,1,3,4,5,5,5,4e+05,2,2
720598614,05,1,6,2,5,1,34,1e+06,1,1
720598811,05,2,1,4,6,5,31,3e+05,2,2
720598813,05,2,3,4,6,9,8,1480000,1,1
720598911,05,2,1,2,6,3,34,1117170,1,1
720598912,05,1,2,2,6,9,29,1100000,1,1
720599011,05,1,1,3,6,11,36,1100000,1,1
720599012,05,2,2,3,6,10,32,5e+06,1,2
720599013,05,1,3,6,6,8,2,1100000,1,1
720599014,05,1,3,6,6,8,-1,1100000,1,1
720599015,05,1,3,6,6,5,1,1100000,1,1
720599111,05,2,1,4,6,11,38,1100000,1,1
720599211,05,1,1,3,6,5,24,4e+06,1,3
720599212,05,2,2,3,6,9,23,5700000,1,1
720599311,05,1,1,2,6,5,22,1200000,2,1
720599312,05,2,2,2,6,5,17,1e+06,1,1
720599511,05,2,1,2,6,5,13,7e+05,2,2
720599512,05,2,2,2,6,5,8,1100000,1,2
720599611,05,2,1,5,6,4,66,0,2,2
720599711,05,2,1,1,6,9,7,1300000,1,1
720599712,05,1,2,1,6,5,12,1e+06,1,1
720599714,05,1,4,4,6,3,36,1200000,1,1
720599911,05,2,1,2,6,10,25,1e+06,1,1
720600111,05,2,1,6,5,8,16,1e+06,1,1
720600213,05,2,9,6,6,9,1,1e+06,1,1
720600311,05,1,1,2,6,5,26,1e+06,1,2
720600312,05,2,2,2,6,5,13,320000,1,1
720600411,05,1,1,2,6,5,16,2e+06,2,2
720600412,05,2,2,2,6,9,19,2e+06,1,1
720600613,05,1,9,6,6,5,14,1e+06,1,1
720600712,05,2,3,6,6,10,7,4800000,1,1
720600811,05,1,1,4,6,5,46,1e+06,2,3
720600812,05,1,3,6,6,8,8,1e+06,1,1
720600813,05,1,9,6,6,5,2,1e+06,2,2
720600911,05,2,1,6,6,9,14,8e+05,2,2
720600915,05,2,4,4,6,5,39,1200000,1,2
720601011,05,2,1,4,6,9,33,1e+06,1,1
720601012,05,2,3,6,6,10,6,1e+06,1,1
720601111,05,1,1,2,1,3,16,1500000,2,2
720601112,05,2,2,2,1,4,13,1500000,2,2
720601211,05,1,1,2,6,5,16,6e+06,2,2
720601311,05,2,1,5,6,4,34,1e+06,1,1
720601312,05,1,3,6,6,5,1,1e+06,1,1
720601313,05,1,3,6,6,4,2,1e+06,1,1
720601411,05,1,1,6,6,1,49,19000,2,2
720601511,05,2,1,2,6,5,19,8e+05,1,1
720601512,05,1,2,2,6,5,27,1e+06,1,1
720601711,05,1,1,2,6,10,4,1680000,1,1
720601712,05,2,2,2,6,5,8,1680000,1,1
720601811,05,2,1,6,6,5,13,1e+06,1,2
720601812,05,1,6,6,6,4,13,8e+05,2,2
720602111,05,2,1,2,6,5,20,1200000,2,2
720602313,05,2,3,4,6,10,34,1500000,1,1
720602411,05,1,1,3,6,10,35,3e+06,2,1
720602511,05,1,1,6,6,12,15,5e+06,1,1
720602611,05,1,1,4,6,10,14,4e+06,1,1
720602711,05,2,1,3,6,10,25,3e+06,1,1
720602712,05,1,2,3,6,9,37,2500000,1,1
720922412,05,1,3,6,6,5,10,6e+06,2,1
720922511,05,2,1,6,6,5,30,1900000,1,2
720922611,05,2,1,2,6,3,44,2e+05,2,2
720922811,05,1,1,1,6,12,0,5500000,1,1
720922812,05,2,2,1,6,10,1,2650000,1,1
720922911,05,2,1,6,6,5,37,1700000,1,1
720922912,05,1,3,6,6,10,7,3e+05,2,2
720923111,05,1,1,4,6,3,41,1e+06,2,2
720923211,05,1,1,2,6,9,18,,2,1
720923212,05,2,2,2,6,9,20,2e+06,1,1
720923311,05,1,1,3,6,5,16,1100000,1,1
720923411,05,1,1,6,5,5,22,1350000,1,1
720923511,05,1,1,3,6,10,21,7e+06,1,1
720923512,05,2,2,3,6,11,21,3500000,1,1
720923611,05,2,1,4,6,9,27,5e+05,2,2
720923612,05,1,3,6,6,5,3,1500000,2,2
720923711,05,1,1,3,6,9,26,1e+06,2,1
720923712,05,2,2,3,6,5,32,1e+06,1,1
721237011,05,1,1,3,6,11,41,7e+06,1,1
721237012,05,2,2,3,6,11,36,3e+06,1,3
721237013,05,2,3,4,6,10,6,5032000,1,1
721237112,05,2,3,6,6,10,19,1200000,1,1
721237211,05,2,1,6,6,8,21,1500000,1,1
721237311,05,2,1,6,6,8,11,4e+06,1,1
721237611,05,1,1,3,6,10,28,1.3e+07,1,1
721237612,05,2,2,3,6,10,25,4e+06,1,1
721237711,05,2,1,3,6,10,29,2e+06,1,1
721237712,05,1,2,3,6,10,32,1e+07,1,1
721237715,05,2,10,6,6,3,35,1200000,1,1
721237812,05,1,3,2,6,5,25,1800000,1,1
721237813,05,2,7,2,6,5,23,6e+05,2,2
721237814,05,1,9,6,6,8,10,1e+06,1,1
721238111,05,1,1,2,6,5,19,1e+06,1,1
721238211,05,1,1,6,6,9,10,2600000,1,1
721238212,05,1,6,6,6,5,18,1300000,1,1
721238311,05,1,1,2,6,12,35,4950000,1,3
721238312,05,2,2,2,6,8,20,2700000,1,1
721238611,05,1,1,2,6,9,15,1700000,1,1
721238711,05,2,1,1,6,10,1,2500000,1,1
721238712,05,1,2,1,6,10,2,2e+06,2,2
721238813,05,2,3,6,6,10,20,3500000,1,1
721238814,05,2,3,6,6,10,24,1900000,1,1
721238911,05,1,1,3,6,8,28,2e+06,2,1
721238912,05,2,2,3,6,5,25,0,2,1
721239011,05,1,1,3,6,11,33,5500000,1,1
721239012,05,2,2,3,6,12,35,5400000,1,1
721239013,05,1,3,6,6,10,3,2800000,1,1
721239113,05,1,3,6,6,5,5,1100000,1,1
721239211,05,2,1,4,6,5,21,1100000,1,1
721239212,05,2,3,6,6,8,0,1100000,1,1
721239311,05,1,1,4,6,3,42,1300000,2,2
721239312,05,1,3,6,6,5,15,1.1e+07,2,2
721239313,05,1,3,6,6,8,10,1100000,2,2
721239314,05,2,3,6,6,5,17,1100000,1,1
721239511,05,1,1,4,6,3,39,1117172,1,1
721239711,05,1,1,4,6,10,19,7e+05,2,1
721239811,05,2,1,6,6,5,18,1e+06,1,1
721240011,05,1,1,4,6,12,30,4e+06,1,1
721240112,05,2,6,6,6,9,36,1460000,1,1
721240113,05,1,6,6,6,3,38,1500000,2,2
721240212,05,2,3,6,6,8,20,1e+06,1,1
721240213,05,1,8,6,6,4,15,1200000,1,1
721240311,05,1,1,6,6,6,27,1400000,1,1
721240411,05,1,1,3,6,5,25,1400000,1,1
721240611,05,1,1,3,6,5,42,9e+05,2,1
721240612,05,2,2,3,6,9,45,2e+05,2,3
721240712,05,2,3,4,6,5,17,1e+06,1,1
721240716,05,2,3,6,6,8,12,1e+06,1,1
721240718,05,2,3,6,6,5,11,1e+06,1,1
721240911,05,2,1,4,6,3,46,350000,2,2
721241111,05,2,1,2,6,9,9,1560000,1,1
721241112,05,1,2,2,6,9,10,3e+06,2,1
721241113,05,1,4,5,6,3,51,2e+06,2,3
721241211,05,1,1,2,6,5,52,1e+06,1,3
721241212,05,2,2,2,6,5,44,1200000,1,2
721241312,05,1,3,4,6,3,33,1e+06,1,2
721241411,05,1,1,3,6,11,24,1.2e+07,1,1
721241414,05,2,10,6,6,4,26,2e+06,1,1
721241511,05,2,1,5,6,10,48,4e+06,1,1
721241512,05,2,3,6,6,12,11,4697624,2,1
721241611,05,1,1,3,6,12,39,1.4e+07,1,1
721241613,05,1,3,6,6,10,3,3e+06,1,1
721241615,05,2,10,6,6,5,19,1900000,1,1
721241711,05,1,1,4,6,4,33,1200000,1,1
721242017,05,2,10,3,6,4,33,2e+06,1,2
721242018,05,2,10,6,6,3,0,1400000,1,2
721242111,05,1,1,3,6,10,22,6e+06,2,1
721242112,05,2,2,3,6,10,18,6800000,1,1
721242511,05,1,1,3,6,5,62,750000,2,2
721242512,05,2,2,3,6,4,60,750000,2,2
721242513,05,2,3,5,6,9,35,3e+06,2,1
721242711,05,2,1,2,6,4,31,1e+06,2,2
721242712,05,1,2,2,5,3,44,2e+06,1,1
721242911,05,1,1,3,5,5,22,3e+06,2,1
721243011,05,2,1,4,6,10,24,0,2,1
721243113,05,2,6,3,6,4,42,1e+06,1,1
721243114,05,1,9,3,6,5,33,1e+06,1,1
721243612,05,2,3,6,6,10,8,8e+05,1,1
721243811,05,2,1,4,6,5,34,1e+06,1,1
721243911,05,1,1,3,6,10,40,4e+06,1,3
721243913,05,2,3,6,6,10,7,4e+06,1,1
721243914,05,1,3,6,6,10,3,4e+06,1,1
721244111,05,1,1,3,6,5,28,2e+06,1,1
721244112,05,2,2,3,6,5,24,1e+06,2,1
721244113,05,2,3,6,6,8,1,1e+05,2,2
721244311,05,2,1,5,6,1,58,1e+05,2,3
721244312,05,1,3,6,6,5,22,6e+05,1,2
721244411,05,1,1,6,6,5,18,6500000,1,1
721244511,05,1,1,2,6,5,51,1600000,2,2
721244512,05,2,2,2,6,12,19,1e+07,1,1
721244611,05,1,1,6,6,12,15,6e+06,1,1
721244711,05,1,1,3,6,5,29,1e+06,1,1
721244712,05,2,2,3,6,5,24,0,2,2
721244811,05,1,1,2,6,5,44,1300000,1,1
721245011,05,2,1,6,6,10,7,9e+05,2,2
721245111,05,1,1,2,6,3,18,1500000,2,1
721245211,05,2,1,6,6,8,33,1e+06,1,1
721245212,05,2,3,6,6,10,6,5100000,1,1
721245313,05,1,3,6,6,9,29,1600000,1,1
721245314,05,2,3,3,6,9,32,1748000,1,1
721245315,05,1,7,3,6,10,35,5500000,1,1
721245413,05,1,3,6,6,5,3,1200000,1,1
721245421,05,1,1,6,6,3,61,4e+05,2,2
721245511,05,2,1,2,6,5,28,1e+06,1,1
721245512,05,1,2,2,6,8,34,1500000,2,2
721245611,05,1,1,6,6,5,4,1e+06,1,1
721245712,05,1,13,4,6,8,36,1800000,1,3
721245811,05,2,1,4,6,4,25,120000,2,2
721245912,05,2,3,1,6,10,6,1800000,1,1
721245913,05,1,7,1,6,9,12,2200000,1,1
721246011,05,1,1,2,6,3,44,1400000,1,1
721246111,05,1,1,2,6,3,47,1200000,1,1
721246211,05,1,1,2,6,3,42,1e+06,1,1
721246212,05,2,2,2,6,5,37,1117172,1,1
721246311,05,1,1,2,6,9,10,1120000,1,1
721246411,05,1,1,3,6,10,26,3500000,2,2
721246412,05,2,2,3,6,9,27,2e+06,2,2
721246511,05,1,1,3,6,5,25,1660000,1,1
721246512,05,2,2,3,6,10,17,2130000,1,1
721246515,05,2,5,4,6,4,49,1200000,1,2
721246611,05,1,1,4,6,5,34,1320000,1,1
721246711,05,1,1,2,6,8,33,1700000,1,1
721246712,05,2,2,2,6,5,29,1700000,1,2
721246811,05,1,1,1,5,5,7,1200000,2,2
721246812,05,2,2,1,6,10,3,1300000,2,2
721247112,05,2,3,6,6,4,23,1e+06,1,1
721247211,05,2,1,6,6,5,23,1e+06,1,1
721247311,05,1,1,2,6,4,16,7e+05,2,2
721247411,05,1,1,6,6,9,8,1e+06,1,1
721247511,05,1,1,2,6,4,12,1e+06,1,1
721247512,05,2,2,2,6,5,9,1e+06,1,1
721247611,05,1,1,2,6,5,6,1e+06,1,1
721247811,05,1,1,2,6,5,8,1e+06,1,1
721248011,05,1,1,2,6,3,23,1e+06,1,1
721248012,05,2,2,2,6,8,18,432000,1,2
721248212,05,1,3,6,6,9,22,5e+05,2,2
721248413,05,1,3,6,6,5,22,1e+06,1,1
721248513,05,2,3,6,6,1,19,1e+05,2,2
721248521,05,2,1,6,6,9,6,1200000,1,1
721248611,05,2,1,2,5,4,31,1180000,1,1
721248612,05,1,2,2,5,3,36,1200000,1,2
721248613,05,1,3,6,5,4,8,1e+06,1,1
721248614,05,2,3,1,5,8,4,5e+05,2,2
721248615,05,1,7,1,5,8,3,1120000,1,1
721248712,05,2,2,3,6,3,37,792000,1,2
721248713,05,2,3,6,6,8,13,940000,1,2
721248714,05,1,3,6,6,5,8,1200000,1,1
721248811,05,2,1,2,6,3,35,1e+06,1,1
721248911,05,1,1,6,6,5,18,1e+06,1,1
721249011,05,2,1,6,6,5,12,1080000,1,1
721249111,05,1,1,6,6,5,24,1200000,1,1
721249211,05,2,1,4,6,4,38,6e+05,2,2
721249212,05,1,3,6,6,5,4,1e+06,1,1
721249213,05,2,3,6,6,5,2,1e+06,1,1
721249311,05,1,1,6,6,3,50,180000,2,2
721249513,05,2,3,6,6,10,5,2200000,1,1
721249611,05,2,1,3,6,11,11,3500000,1,1
721249711,05,1,1,2,6,5,42,7e+05,2,2
721249712,05,2,2,2,6,5,33,320000,1,2
721249911,05,2,1,2,6,4,32,70000,2,2
721249912,05,2,2,2,6,4,20,70000,2,2
721249913,05,1,13,6,6,3,1,,2,2
721250011,05,2,1,3,6,3,51,120000,1,2
721250013,05,1,3,4,6,3,27,1e+05,2,2
721250111,05,1,1,4,6,8,35,1e+06,2,2
721250211,05,2,1,2,6,3,43,280000,2,2
721250212,05,1,2,2,6,3,39,1e+06,1,2
721250411,05,2,1,5,6,4,14,1e+06,1,2
721250511,05,1,1,2,6,5,5,1800000,1,2
721250611,05,2,1,6,6,8,5,1500000,1,1
721250711,05,2,1,3,6,9,8,1e+06,1,1
721250712,05,1,2,3,6,9,17,1600000,1,1
721250811,05,2,1,5,6,3,55,2e+05,2,2
721250812,05,1,3,2,6,4,22,3e+05,2,2
721250912,05,1,2,2,6,3,28,1300000,2,2
721251011,05,1,1,3,6,3,42,1100000,2,1
721251013,05,1,3,6,6,5,11,1700000,2,2
721251111,05,1,1,4,6,4,13,1500000,2,2
721251311,05,2,1,5,6,1,49,1200000,1,1
721251312,05,2,8,6,6,4,4,1346000,1,1
721251411,05,1,1,3,6,4,43,150000,2,3
721251512,05,2,2,3,6,3,47,30000,2,2
721251611,05,1,1,3,6,5,28,1e+06,2,2
721251712,05,1,3,4,6,4,34,150000,2,2
721251811,05,2,1,1,6,5,23,1e+06,1,1
721251812,05,1,2,1,6,5,13,1e+06,1,1
721251813,05,2,3,6,6,8,0,1e+06,1,1
721252011,05,1,1,6,6,8,8,1e+06,1,1
721252111,05,1,1,3,6,6,21,1e+06,1,1
721252211,05,2,1,6,6,1,45,350000,2,2
721252313,05,2,7,2,6,10,11,1800000,1,1
721252411,05,1,1,4,6,12,33,3e+06,2,2
721252511,05,1,1,3,6,10,39,1e+07,1,1
721252611,05,1,1,1,6,5,11,1150000,1,1
721252612,05,2,2,1,6,9,10,1500000,1,1
721252711,05,1,1,6,6,12,6,5e+06,1,1
721252811,05,1,1,2,6,3,20,1e+06,1,2
721252812,05,2,2,2,6,5,18,1e+06,1,2
721253111,05,1,1,3,6,5,27,1400000,1,1
721253112,05,2,2,3,6,10,16,1600000,1,2
721253113,05,1,3,6,6,10,-4,8e+05,1,2
721253212,05,1,2,2,6,8,8,1200000,1,1
721253311,05,1,1,2,6,5,10,1400000,1,1
721253411,05,1,1,2,6,5,31,1300000,1,1
721253413,05,1,3,6,6,4,4,1300000,1,1
721253511,05,2,1,2,6,5,9,1e+06,1,1
721253512,05,1,2,2,6,5,12,850000,2,2
721253611,05,2,1,2,6,3,34,1e+06,1,1
721253613,05,1,3,6,6,3,6,1440000,1,2
721253711,05,1,1,3,6,5,50,2e+06,2,3
721253713,05,1,3,6,6,6,25,2e+06,1,1
721253714,05,2,3,4,6,5,27,1e+06,1,1
721253716,05,2,3,3,6,5,18,1200000,1,2
721253717,05,1,7,3,6,5,21,1117172,1,1
721253811,05,2,1,6,6,10,38,1e+06,2,3
721253911,05,2,1,6,6,10,23,1600000,2,2
721254011,05,1,1,1,6,10,10,7500000,1,1
721254012,05,2,2,1,6,9,9,2500000,1,1
721254111,05,1,1,3,6,10,39,3e+06,2,2
721254211,05,1,1,6,6,10,-1,720000,1,1
721254311,05,2,1,2,5,3,35,680000,2,2
721254312,05,1,2,2,5,3,41,1e+06,1,1
721254313,05,1,3,6,5,4,12,1e+06,1,1
721254314,05,2,3,6,5,9,3,1e+06,1,1
721254411,05,1,1,2,6,6,39,3e+05,2,2
721254412,05,1,3,1,6,6,15,4e+05,2,2
721254511,05,2,1,4,6,3,35,980000,1,1
721254512,05,1,3,6,5,9,2,3500000,1,1
721254514,05,2,3,3,6,5,15,120000,1,2
721254515,05,1,7,3,6,4,16,1200000,1,1
721254711,05,2,1,2,6,10,37,5e+06,2,1
721254712,05,1,2,2,6,10,43,5e+06,2,2
721254811,05,2,1,6,6,3,47,480000,1,2
721254812,05,1,3,6,6,1,9,1e+06,1,2
721254913,05,1,3,6,6,3,36,1500000,1,1
721254914,05,1,3,6,6,5,25,1800000,1,1
721254915,05,1,3,4,6,5,46,1e+06,2,3
721254916,05,2,8,4,6,12,16,1500000,1,1
721255011,05,1,1,3,6,4,47,1400000,1,1
721255012,05,2,2,3,6,5,38,3e+05,1,1
721255013,05,1,3,6,6,5,17,2200000,2,2
721255111,05,2,1,6,6,1,48,860000,1,1
721255211,05,1,1,2,6,9,11,3e+06,1,1
721255212,05,2,2,2,6,9,9,2e+06,1,2
721255311,05,2,1,4,6,10,19,1500000,2,2
721255312,05,2,3,6,6,10,-3,240000,1,2
721255411,05,2,1,2,6,5,22,1150000,1,1
721255412,05,1,2,2,6,5,32,1300000,1,1
721255413,05,1,3,6,6,5,2,1117172,1,1
721255512,05,1,3,6,6,4,34,80000,2,2
721255513,05,1,3,6,6,4,30,1e+06,1,2
721255611,05,1,1,6,6,5,30,1200000,1,1
721255711,05,2,1,6,6,5,6,1e+06,1,1
721255911,05,1,1,2,6,4,17,1300000,2,2
721256111,05,1,1,2,6,4,39,2e+06,2,2
721256112,05,2,2,2,6,4,39,2500000,2,1
721256211,05,1,1,2,6,9,23,1450000,1,1
721256411,05,1,1,6,6,8,10,1500000,2,1
721256511,05,1,1,4,6,5,20,1e+06,2,2
721256611,05,2,1,4,6,5,27,1e+06,1,1
721256612,05,1,3,6,6,10,3,1700000,1,1
721256613,05,2,3,6,6,9,3,1e+06,1,1
721256811,05,1,1,2,6,5,11,1e+06,1,1
721256812,05,2,2,2,6,5,15,1e+06,1,1
721256911,05,2,1,3,6,10,9,2e+06,1,1
721256912,05,1,2,3,6,10,13,2e+06,1,1
721257111,05,2,1,4,6,5,26,1400000,1,1
721257211,05,2,1,6,6,8,32,1e+06,1,1
721257313,05,2,3,6,6,5,39,50000,2,2
721257314,05,2,3,6,6,9,29,1e+06,1,1
721257315,05,2,3,5,6,5,41,60000,2,2
721509411,05,2,1,5,6,9,16,4e+05,2,2
721529711,05,2,1,2,6,5,31,1e+06,1,1
721529712,05,1,2,2,6,5,29,1800000,2,2
721529713,05,2,3,6,6,5,3,1e+06,1,1
721529813,05,1,3,6,6,10,30,2e+06,1,1
721529815,05,2,3,4,6,5,29,1e+06,1,1
721529817,05,1,3,4,6,10,21,1400000,1,1
